 365,25;8,3079E+001
 366,00;8,2871E+001
 366,75;8,2800E+001
 367,50;8,3003E+001
 368,25;8,3306E+001
 369,00;8,3889E+001
 369,75;8,3969E+001
 370,50;8,4011E+001
 371,25;8,4346E+001
 372,00;8,4664E+001
 372,75;8,5039E+001
 373,50;8,4951E+001
 374,25;8,4887E+001
 375,00;8,5737E+001
 375,75;8,6592E+001
 376,50;8,7493E+001
 377,25;8,8099E+001
 378,00;8,7787E+001
 378,75;8,8546E+001
 379,50;8,8822E+001
 380,25;8,8973E+001
 381,00;8,9373E+001
 381,75;8,9574E+001
 382,50;9,0625E+001
 383,25;9,1226E+001
 384,00;9,1153E+001
 384,75;9,1335E+001
 385,50;9,1358E+001
 386,25;9,1380E+001
 387,00;9,1504E+001
 387,75;9,1278E+001
 388,50;9,1501E+001
 389,25;9,1810E+001
 390,00;9,2019E+001
 390,75;9,2615E+001
 391,50;9,2718E+001
 392,25;9,2450E+001
 393,00;9,2621E+001
 393,75;9,2916E+001
 394,50;9,3857E+001
 395,25;9,4406E+001
 396,00;9,4043E+001
 396,75;9,4330E+001
 397,50;9,4446E+001
 398,25;9,4345E+001
 399,00;9,4680E+001
 399,75;9,5021E+001
 400,50;9,5349E+001
 401,25;9,5384E+001
 402,00;9,5368E+001
 402,75;9,6101E+001
 403,50;9,6793E+001
 404,25;9,7009E+001
 405,00;9,7364E+001
 405,75;9,8384E+001
 406,50;9,9251E+001
 407,25;9,9814E+001
 408,00;1,0021E+002
 408,75;1,0117E+002
 409,50;1,0193E+002
 410,25;1,0198E+002
 411,00;1,0205E+002
 411,75;1,0216E+002
 412,50;1,0314E+002
 413,25;1,0436E+002
 414,00;1,0585E+002
 414,75;1,0813E+002
 415,50;1,1034E+002
 416,25;1,1220E+002
 417,00;1,1517E+002
 417,75;1,1755E+002
 418,50;1,2011E+002
 419,25;1,2238E+002
 420,00;1,2362E+002
 420,75;1,2460E+002
 421,50;1,2565E+002
 422,25;1,2630E+002
 423,00;1,2848E+002
 423,75;1,2978E+002
 424,50;1,3099E+002
 425,25;1,3269E+002
 426,00;1,3384E+002
 426,75;1,3504E+002
 427,50;1,3625E+002
 428,25;1,3803E+002
 429,00;1,3951E+002
 429,75;1,4137E+002
 430,50;1,4325E+002
 431,25;1,4536E+002
 432,00;1,4722E+002
 432,75;1,4858E+002
 433,50;1,5049E+002
 434,25;1,5264E+002
 435,00;1,5441E+002
 435,75;1,5662E+002
 436,50;1,5838E+002
 437,25;1,5917E+002
 438,00;1,6031E+002
 438,75;1,6160E+002
 439,50;1,6300E+002
 440,25;1,6462E+002
 441,00;1,6616E+002
 441,75;1,6721E+002
 442,50;1,6855E+002
 443,25;1,6929E+002
 444,00;1,7047E+002
 444,75;1,7203E+002
 445,50;1,7299E+002
 446,25;1,7463E+002
 447,00;1,7603E+002
 447,75;1,7680E+002
 448,50;1,7751E+002
 449,25;1,7731E+002
 450,00;1,7722E+002
 450,75;1,7783E+002
 451,50;1,7930E+002
 452,25;1,8156E+002
 453,00;1,8414E+002
 453,75;1,8607E+002
 454,50;1,8844E+002
 455,25;1,9136E+002
 456,00;1,9421E+002
 456,75;1,9872E+002
 457,50;2,0267E+002
 458,25;2,0617E+002
 459,00;2,1000E+002
 459,75;2,1414E+002
 460,50;2,1713E+002
 461,25;2,2100E+002
 462,00;2,2452E+002
 462,75;2,2755E+002
 463,50;2,3115E+002
 464,25;2,3450E+002
 465,00;2,3790E+002
 465,75;2,4098E+002
 466,50;2,4385E+002
 467,25;2,4751E+002
 468,00;2,5041E+002
 468,75;2,5429E+002
 469,50;2,5818E+002
 470,25;2,6080E+002
 471,00;2,6370E+002
 471,75;2,6663E+002
 472,50;2,6911E+002
 473,25;2,7197E+002
 474,00;2,7557E+002
 474,75;2,7785E+002
 475,50;2,7990E+002
 476,25;2,8152E+002
 477,00;2,8282E+002
 477,75;2,8466E+002
 478,50;2,8652E+002
 479,25;2,8826E+002
 480,00;2,8926E+002
 480,75;2,9050E+002
 481,50;2,9155E+002
 482,25;2,9207E+002
 483,00;2,9244E+002
 483,75;2,9230E+002
 484,50;2,9145E+002
 485,25;2,9182E+002
 486,00;2,9231E+002
 486,75;2,9265E+002
 487,50;2,9348E+002
 488,25;2,9431E+002
 489,00;2,9346E+002
 489,75;2,9360E+002
 490,50;2,9296E+002
 491,25;2,9342E+002
